"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
2023,"5",1,0,2,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,3,2,0,0,1,1,0,NA,NA,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,16,21,19,469,485,472,NA,489,480,NA,466,474,NA,NA,NA,NA,NA,"NM","PM","Partially Meeting","Not Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,38,NA,NA,42,"1.0","0.0","0.0","0.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,2,2,0,0,0,1,2,0,1,0,1,2,1,1,1,1,1,0,1,2,2,NA,1,1,0,0,3,1,1,3,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,4,2,0,1,2,1,0,NA,NA,0,1,0,1,1,0,2,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,2,1,1,0,1,1,1,1,0,1,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,32,37,34,500,508,502,NA,506,505,NA,506,512,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,71,NA,NA,56,"1.0","1.0","1.0","1.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,1,4,1,1,0,1,2,1,0,1,1,2,1,1,1,1,1,0,1,1,2,NA,1,1,1,1,3,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,4,3,1,1,2,0,1,NA,NA,1,1,1,0,2,1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,2,0,1,0,1,0,1,1,1,1,3,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,35,43,40,508,518,516,NA,518,513,NA,501,524,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,65,NA,NA,93,"2.0","0.0","2.0","2.0","F","F","F","3"
2023,"5",0,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,NA,1,0,1,1,3,1,1,3,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,4,2,1,1,2,1,0,NA,NA,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,40,41,40,523,514,516,NA,555,510,NA,525,517,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,14,NA,NA,34,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",1,0,2,1,1,1,0,1,0,1,1,4,1,1,0,1,2,1,0,1,1,2,0,1,1,1,1,0,1,2,2,NA,0,1,1,1,3,1,0,3,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,2,2,0,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,32,35,34,500,505,502,NA,497,505,NA,483,507,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,87,NA,NA,88,"2.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",1,0,2,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,2,4,NA,1,1,1,0,1,0,1,3,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,4,0,0,1,1,1,NA,NA,1,1,1,1,3,1,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,40,36,42,523,507,521,NA,546,527,NA,519,533,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,67,NA,NA,86,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,8,8,11,449,456,452,NA,476,478,NA,443,461,NA,NA,NA,NA,NA,"NM","NM","Not Meeting","Not Meeting","Not Meeting","Not Meeting",1,1,1,NA,NA,NA,NA,61,NA,NA,46,"0.0","1.0","0.0","0.0","F","F","F","3"
2023,"5",1,1,2,0,1,1,1,0,1,1,1,4,1,0,1,1,2,0,1,1,1,0,1,1,1,1,1,1,1,2,2,NA,1,1,1,0,3,1,1,2,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,3,2,1,0,2,1,0,NA,NA,1,1,1,0,2,0,0,1,1,0,1,0,1,0,0,1,2,0,0,1,1,1,0,0,1,0,2,1,0,1,1,0,0,1,1,1,1,0,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,33,34,27,503,504,488,NA,524,508,NA,497,507,NA,NA,NA,NA,NA,"M","M","Partially Meeting","Meeting","Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,37,NA,NA,63,"2.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",1,1,2,0,1,1,0,1,1,1,2,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,2,2,NA,1,1,1,0,2,1,1,2,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,4,3,1,0,1,1,0,NA,NA,1,1,1,0,2,0,1,1,1,0,1,0,1,0,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,37,32,35,513,501,504,NA,540,523,NA,504,513,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,62,NA,NA,67,"2.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",0,1,2,0,1,1,1,1,1,1,2,4,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,2,4,NA,1,1,0,0,2,1,1,3,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,NA,NA,1,1,1,1,2,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,0,2,1,2,1,1,1,1,1,1,1,1,0,2,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,38,33,44,517,502,527,NA,502,510,NA,455,508,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,90,NA,NA,99,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,0,1,1,0,4,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,2,3,NA,1,1,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3,2,1,0,1,1,1,NA,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,0,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,29,27,43,494,494,524,NA,492,494,NA,482,510,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,70,NA,NA,94,"2.0","1.0","2.0","2.0","F","F","F","3"
2023,"5",1,1,2,1,1,0,1,1,1,1,2,2,1,1,1,1,2,1,0,1,1,2,1,1,1,0,1,1,1,2,3,NA,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,1,NA,NA,1,1,1,1,2,0,2,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1,0,1,1,0,2,2,1,1,1,1,1,1,0,1,2,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,36,50,40,511,536,516,NA,518,520,NA,541,537,NA,NA,NA,NA,NA,"M","E","Meeting","Meeting","Exceeding","Meeting",1,1,1,NA,NA,NA,NA,80,NA,NA,70,"1.0","1.0","1.0","2.0","F","F","F","3"
2023,"5",1,1,2,0,1,1,1,0,1,1,1,4,1,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,2,3,NA,1,1,1,1,3,1,1,4,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,1,1,1,NA,NA,1,1,0,1,3,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,0,1,2,2,0,1,1,1,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,35,44,43,508,520,524,NA,524,505,NA,497,513,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,31,NA,NA,80,"2.0","1.0","2.0","2.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,4,NA,1,1,1,1,4,1,0,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,4,1,1,2,1,1,NA,NA,1,1,1,1,2,0,2,1,1,1,1,1,1,1,2,1,2,1,1,0,1,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,2,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,41,49,44,528,532,527,NA,530,523,NA,517,542,NA,NA,NA,NA,NA,"M","E","Meeting","Meeting","Exceeding","Meeting",1,1,1,NA,NA,NA,NA,75,NA,NA,96,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",0,0,2,0,0,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,1,2,0,1,1,0,1,0,0,1,1,NA,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,3,2,1,0,1,1,1,NA,NA,1,0,1,0,1,1,2,1,1,1,1,0,1,1,0,1,2,1,0,1,1,1,0,1,1,0,1,2,1,1,0,1,0,1,0,1,1,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,24,26,35,485,492,504,NA,507,503,NA,504,499,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,61,NA,NA,25,"1.0","0.0","1.0","1.0","F","F","F","3"
2023,"5",1,0,2,1,1,1,1,1,1,1,2,4,1,1,1,1,2,0,1,1,1,1,0,1,1,1,1,0,1,2,6,NA,1,1,0,0,3,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,3,3,1,1,0,1,0,NA,NA,1,0,1,1,2,1,1,0,1,0,1,0,1,0,0,1,2,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,2,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,39,33,31,520,502,496,NA,538,532,NA,528,513,NA,NA,NA,NA,NA,"M","M","Partially Meeting","Meeting","Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,83,NA,NA,22,"2.0","3.0","2.0","3.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,2,4,1,1,0,1,2,0,1,1,1,2,1,1,1,1,1,0,1,2,4,NA,1,1,1,1,3,1,0,3,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,4,4,1,1,2,1,1,NA,NA,0,1,1,1,2,1,0,0,1,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,39,44,39,520,520,513,NA,524,537,NA,519,522,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,96,NA,NA,57,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",1,1,2,0,1,1,0,1,1,1,2,4,1,0,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,2,NA,1,1,1,1,1,0,0,4,1,1,2,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,2,1,0,1,1,0,1,NA,NA,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,2,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,35,30,33,508,498,499,NA,514,505,NA,475,493,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,51,NA,NA,74,"2.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",1,1,2,0,1,1,1,1,1,1,2,2,1,0,1,1,2,1,1,0,1,2,0,1,1,1,1,1,1,2,2,NA,1,1,1,1,4,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,3,3,0,1,1,1,0,NA,NA,1,1,1,1,2,1,1,1,1,1,1,0,1,1,3,1,2,1,1,1,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,1,0,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,34,44,45,505,520,531,NA,NA,498,NA,NA,519,NA,NA,NA,NA,NA,"M","M","Exceeding","Meeting","Meeting","Exceeding",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"1.0","1.0","1.0","1.0","F","F","F",NA
2023,"5",1,1,2,0,1,1,1,1,1,1,2,5,1,1,1,1,2,0,0,1,1,2,0,1,0,1,1,0,1,2,4,NA,1,1,0,0,2,1,1,3,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,1,0,NA,NA,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,2,0,1,1,1,1,0,1,2,0,1,0,0,1,1,1,1,1,1,1,2,2,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,37,26,35,513,492,504,NA,512,505,NA,489,496,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,54,NA,NA,51,"3.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",1,1,2,0,1,1,0,1,1,1,0,2,1,1,0,1,2,0,1,0,1,2,0,0,1,0,0,0,1,0,1,NA,1,1,1,0,2,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,NA,NA,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,23,24,39,483,490,513,NA,524,503,NA,508,507,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,26,NA,NA,38,"1.0","0.0","1.0","1.0","F","F","F","3"
2023,"5",1,0,2,0,1,1,1,1,1,1,2,6,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,6,NA,1,1,0,0,3,0,1,2,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,2,2,1,0,1,1,0,NA,NA,1,0,1,0,2,0,1,1,1,0,1,0,1,1,0,1,2,1,1,1,1,1,1,0,1,1,2,1,1,0,0,1,1,1,1,1,3,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,44,28,37,543,495,508,NA,518,505,NA,517,505,NA,NA,NA,NA,NA,"E","PM","Meeting","Exceeding","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,40,NA,NA,17,"3.0","3.0","3.0","3.0","F","F","F","3"
2023,"5",0,0,2,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,2,NA,0,1,1,0,1,0,1,3,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,0,0,NA,NA,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,2,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,20,28,25,477,495,484,NA,512,488,NA,492,504,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,9,NA,NA,66,"1.0","1.0","1.0","1.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,4,NA,1,1,1,0,3,0,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,3,3,1,1,1,1,1,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,39,40,44,520,513,527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2.0","2.0","2.0","2.0","F","F","F",NA
2023,"5",1,1,2,1,1,1,1,1,1,1,2,4,1,1,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,4,NA,1,1,1,0,3,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,NA,NA,1,1,1,1,2,1,1,1,1,0,1,0,1,0,0,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,3,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,41,45,38,528,522,511,NA,518,516,NA,525,529,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,74,NA,NA,71,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,NA,1,1,1,1,3,1,0,4,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,3,2,1,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,38,41,47,517,514,539,NA,524,523,NA,522,505,NA,NA,NA,NA,NA,"M","M","Exceeding","Meeting","Meeting","Exceeding",1,1,1,NA,NA,NA,NA,79,NA,NA,13,"3.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",1,0,2,0,1,1,1,0,1,1,1,4,1,1,0,1,2,1,1,1,1,2,1,1,1,1,1,0,1,2,2,NA,0,1,1,1,2,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0,0,NA,NA,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,0,2,2,0,1,1,1,1,1,1,1,2,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,34,24,40,505,490,516,NA,512,505,NA,489,504,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,54,NA,NA,73,"2.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,1,1,1,4,NA,1,1,1,0,3,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4,3,1,0,2,1,1,NA,NA,1,1,1,0,2,0,2,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,1,1,2,1,2,2,1,1,0,1,1,1,0,1,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,40,42,40,523,516,516,NA,502,513,NA,501,529,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,92,NA,NA,97,"2.0","2.0","2.0","2.0","F","F","F","3"
2023,"5",1,0,2,1,1,1,1,0,1,0,2,3,1,1,1,1,2,1,1,1,0,1,1,1,0,1,1,0,1,2,2,NA,0,1,0,0,2,1,0,3,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,NA,NA,1,0,0,1,2,0,1,0,1,1,1,1,0,0,1,1,2,1,0,0,1,1,0,1,1,0,2,1,0,1,1,1,0,1,1,1,2,2,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,32,19,33,500,482,499,NA,506,501,NA,499,491,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,57,NA,NA,16,"2.0","1.0","1.0","1.0","F","F","F","3"
2023,"5",1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,1,2,1,1,1,1,1,1,1,2,2,NA,1,1,0,0,3,0,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,4,4,0,1,2,1,0,NA,NA,1,1,1,1,2,0,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,37,40,46,513,513,535,NA,531,516,NA,525,508,NA,NA,NA,NA,NA,"M","M","Exceeding","Meeting","Meeting","Exceeding",1,1,1,NA,NA,NA,NA,53,NA,NA,13,"2.0","1.0","1.0","1.0","F","F","F","3"
2023,"5",0,1,2,1,1,0,1,0,1,1,2,4,1,1,1,1,1,0,1,1,1,2,0,1,1,1,1,0,1,0,3,NA,0,1,0,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,NA,NA,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,2,1,0,1,1,1,0,0,0,1,2,1,0,0,1,1,0,0,0,1,2,1,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,32,19,23,500,482,480,NA,502,484,NA,475,483,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,18,NA,NA,45,"2.0","1.0","2.0","2.0","F","F","F","3"
2023,"5",1,0,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,2,NA,1,0,1,0,3,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,2,2,1,0,1,0,0,NA,NA,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,36,24,40,511,490,516,NA,538,513,NA,489,507,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,NA,NA,34,NA,NA,80,"2.0","1.0","2.0","1.0","F","F","F","3"
2023,"5",1,0,2,0,1,1,0,0,1,1,0,4,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2,2,NA,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,2,1,0,0,1,1,0,NA,NA,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,22,15,29,481,475,492,NA,502,494,NA,471,491,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,45,NA,NA,75,"2.0","1.0","2.0","1.0","F","F","F","3"
